Neighborhood;Income
Reducto;86553 y66667
Reducto;0
Reducto;0
Flor de Maronas;11000
Flor de Maronas;21000
Pque. Batlle y V. Dolores;24000
Pque. Batlle y V. Dolores;65000
Casabo y Pajas Blancas;32214
Casabo y Pajas Blancas;34214
Casabo y Pajas Blancas;28214
Casabo y Pajas Blancas;32214
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;28000
Casabo y Pajas Blancas;11000
Cordon;62000
Pocitos;14391
Pocitos;55085
Penarol y Lavalleja;35000
Penarol y Lavalleja;0
Penarol y Lavalleja;19288
Larranaga;42000
Larranaga;0
Pocitos;86697
Pocitos;5000
Pocitos;0
Pocitos;0
Pocitos;0
Pocitos;229220
Pocitos;204720
Nuevo Paris;15888
Nuevo Paris;110788
Nuevo Paris;20000
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Pocitos;72271
Pocitos;0
Maronas y Parque Guarani;30000
Pocitos;93271
Pocitos;37271
Pocitos;0
Pocitos;0
Union;14000
Union;15000
Larranaga;21271
Larranaga;74598 y33333
Jardines del Hipodromo;18400
Union;54000
Union;28189
Union;5700
Union;20729
Union;0
Nuevo Paris;20000
Nuevo Paris;0
Las Canteras;42288
Las Canteras;0
Punta Carretas;100000
Centro;54621 y33333
Maronas y Parque Guarani;11980
Union;12000
Parque Rodo;114204 y6667
Parque Rodo;28288
Villa Espanola;11300
Villa Espanola;38430
Reducto;43288
Pocitos;32214
Manga;11600
Manga;0
La Paloma y Tomkinson;31791
La Paloma y Tomkinson;0
Pocitos;90000
Pocitos;0
Buceo;37193
Buceo;43000
Buceo;25000
Buceo;10000
Jardines del Hipodromo;30500
Jardines del Hipodromo;42197
Tres Cruces;69275
Tres Cruces;20000
Tres Cruces;32271
Larranaga;13300
Larranaga;22000
Larranaga;25000
Ciudad Vieja;33180
Larranaga;27729
Pocitos;50130
Maronas y Parque Guarani;20197
Maronas y Parque Guarani;22197
Maronas y Parque Guarani;0
Pocitos;45788
Pocitos;43987
Pocitos;13500
Pocitos;0
Villa Garcia y Manga Rur.;22288
Villa Garcia y Manga Rur.;24000
La Teja;18000
La Teja;11000
Colon Centro y Noroeste;25000
Colon Centro y Noroeste;8000
Colon Centro y Noroeste;32189
Jacinto Vera;44754
Jacinto Vera;42214
Punta Carretas;63000
Carrasco;125000
Carrasco;0
Carrasco;0
Carrasco;0
Piedras Blancas;26800
Piedras Blancas;0
Piedras Blancas;0
Piedras Blancas;0
Piedras Blancas;0
Piedras Blancas;0
Pocitos;90873
Las Canteras;45000
Las Canteras;51163
Casabo y Pajas Blancas;13190
Casabo y Pajas Blancas;5000
Casabo y Pajas Blancas;1400
Casabo y Pajas Blancas;1000
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Union;134604 y3333
Union;57271
Union;0
Union;0
Sayago;22928
Sayago;30000
Buceo;44000
Buceo;52189
Barrio Sur;10197
Barrio Sur;0
Pocitos;97118
Pocitos;68118
Pocitos;0
Malvin Norte;55500
Cordon;80530 y33333
Cordon;40197
Cordon;0
Cordon;0
Paso de las Duranas;48214
Paso de las Duranas;33214
Union;45000
Malvin Norte;15000
Malvin Norte;24311
Malvin Norte;0
Pocitos;73200
Pocitos;52262
Jardines del Hipodromo;20000
Jardines del Hipodromo;0
Jardines del Hipodromo;6000
Aguada;27811
Casabo y Pajas Blancas;11500
Casabo y Pajas Blancas;43000
Capurro y Bella Vista;66404 y33333
Capurro y Bella Vista;26271
Capurro y Bella Vista;7811
Tres Ombues y Victoria;11000
Malvin Norte;12968
Malvin Norte;27116
Malvin Norte;0
Prado y Nueva Savona;175451 y3333
Pocitos;27271
La Teja;12000
Reducto;33693
Reducto;42193
Reducto;0
Reducto;0
La Teja;43220
La Teja;16960
La Teja;33202
La Teja;0
Capurro y Bella Vista;68262
Capurro y Bella Vista;0
Penarol y Lavalleja;37271
Penarol y Lavalleja;18271
Penarol y Lavalleja;0
Tres Cruces;53189
Tres Cruces;42189
Tres Cruces;0
Tres Cruces;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;15000
Buceo;15271
Buceo;23551
Buceo;0
Palermo;136200
Palermo;67271
Tres Ombues y Victoria;54118
Tres Ombues y Victoria;34000
Tres Ombues y Victoria;11000
Union;30300
Cerrito;16000
Cerrito;30189
Aires Puros;17600
Colon Sureste y Abayuba;38697
Colon Sureste y Abayuba;6197
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Parque Rodo;43189
Cordon;74700
Centro;40000
Centro;25000
Manga y Toledo Chico;14797
Manga y Toledo Chico;5000
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Flor de Maronas;29000
Pque. Batlle y V. Dolores;41180
Pque. Batlle y V. Dolores;19068
Pque. Batlle y V. Dolores;12228
Conciliacion;27180
Malvin;32288
Malvin;52288
Malvin;5000
La Figurita;53188
Centro;27800
Centro;31588
Pque. Batlle y V. Dolores;15000
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Cerro;82000
Cerro;12000
Nuevo Paris;4300
Nuevo Paris;25000
Nuevo Paris;0
Colon Centro y Noroeste;34700
Colon Centro y Noroeste;0
La Paloma y Tomkinson;22180
La Paloma y Tomkinson;16000
La Paloma y Tomkinson;0
Tres Cruces;37000
Tres Cruces;128987
Prado y Nueva Savona;53014
Prado y Nueva Savona;34220
Barrio Sur;50271
Barrio Sur;32271
Centro;56414
Union;138303 y3333
Union;127970
Union;0
Cerro;24800
Cerro;12400
Villa Espanola;28000
Union;52116
Union;51288
Union;0
Colon Centro y Noroeste;51218
Colon Centro y Noroeste;32118
Colon Centro y Noroeste;0
Capurro y Bella Vista;25262
Capurro y Bella Vista;6270
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;49726
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;11000
Pta. Rieles y Bella Italia;0
Cerro;39271
Cerro;25371
Cerro;0
Cerro;0
Pocitos;50000
Capurro y Bella Vista;15583
Capurro y Bella Vista;0
Buceo;14900
Buceo;15400
Buceo;46220
Belvedere;32197
Belvedere;28197
Belvedere;0
Pocitos;60000
Buceo;45000
Buceo;18714
Malvin;27000
Malvin;20000
Capurro y Bella Vista;24311
Capurro y Bella Vista;0
Capurro y Bella Vista;0
Capurro y Bella Vista;0
Jardines del Hipodromo;42180
Jardines del Hipodromo;37180
Jardines del Hipodromo;0
Jardines del Hipodromo;0
La Teja;32271
Prado y Nueva Savona;21000
La Comercial;42820
Casavalle;0
Casavalle;21271
Casavalle;0
Casavalle;0
Casavalle;0
Casavalle;0
Casavalle;0
Penarol y Lavalleja;26000
Penarol y Lavalleja;0
Punta Carretas;161359 y6667
Punta Carretas;4000
Villa Espanola;41618
Villa Espanola;42118
Prado y Nueva Savona;48271
Prado y Nueva Savona;57271
Buceo;181386 y6667
Buceo;174370
Buceo;0
Buceo;0
Las Acacias;41000
Las Acacias;4000
Las Acacias;20000
Las Acacias;0
Colon Sureste y Abayuba;30000
Buceo;62000
Villa Garcia y Manga Rur.;10288
Villa Garcia y Manga Rur.;12000
Villa Garcia y Manga Rur.;5000
Colon Centro y Noroeste;30000
Colon Centro y Noroeste;30000
Colon Centro y Noroeste;51010
Colon Centro y Noroeste;27271
Colon Centro y Noroeste;30271
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
La Teja;38262
Pque. Batlle y V. Dolores;15000
Pque. Batlle y V. Dolores;12460
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Punta Carretas;46271
Punta Carretas;24193
Punta Carretas;122193
Punta Carretas;0
Punta Carretas;0
Cordon;31000
Ciudad Vieja;42214
Ciudad Vieja;108109
Pocitos;23671
Pocitos;0
Pocitos;0
Tres Ombues y Victoria;12000
Tres Ombues y Victoria;16300
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Cordon;38389
Cordon;36389
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;49762
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;0
Manga y Toledo Chico;8628
Manga y Toledo Chico;6000
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Tres Cruces;95537 y66667
Tres Cruces;40271
Tres Cruces;0
Tres Cruces;0
Larranaga;126367 y6667
Larranaga;60204 y66667
Larranaga;15000
Larranaga;0
Castro y P. Castellanos;56987
Carrasco;67288
Carrasco;62288
Carrasco;0
Carrasco;0
Carrasco;0
La Figurita;41000
Malvin Norte;67530 y33333
Malvin Norte;36000
Union;36500
Union;10000
Pocitos;188271
Pocitos;0
Malvin;8000
Casavalle;23189
Las Canteras;29000
Villa Munoz y Retiro;6900
Pocitos;82555
Pocitos;57180
Pocitos;0
Las Canteras;36871
Las Canteras;38871
Casabo y Pajas Blancas;28500
Casabo y Pajas Blancas;11500
Casabo y Pajas Blancas;0
Barrio Sur;24197
Barrio Sur;37197
Barrio Sur;0
Punta Gorda;260288
Punta Gorda;184288
Punta Gorda;0
La Paloma y Tomkinson;12118
La Paloma y Tomkinson;10761
La Paloma y Tomkinson;10761
Colon Centro y Noroeste;49700
Colon Centro y Noroeste;14900
Colon Centro y Noroeste;17262
Union;35065
Union;25271
Sayago;12950
Sayago;0
Sayago;12000
Sayago;0
Cordon;43000
Malvin;72220
Malvin;77220
Malvin;57720
Parque Rodo;70214
Cordon;43200
La Blanqueada;42180
La Blanqueada;32180
Cerrito;43163
Cerrito;50000
Pque. Batlle y V. Dolores;12800
Palermo;75000
Palermo;30000
Las Canteras;188701 y3333
Jardines del Hipodromo;22262
Jardines del Hipodromo;16000
Buceo;109420
Buceo;239420
Buceo;0
Carrasco Norte;75000
Carrasco Norte;0
Carrasco Norte;35000
Carrasco Norte;0
Brazo Oriental;73220
Brazo Oriental;50000
Brazo Oriental;12000
Brazo Oriental;0
Pocitos;35000
Pocitos;24880
La Paloma y Tomkinson;9500
Centro;43000
Centro;42262
Centro;2000
Villa Espanola;80262
Villa Espanola;22262
La Paloma y Tomkinson;10000
La Paloma y Tomkinson;10300
La Paloma y Tomkinson;4600
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
Capurro y Bella Vista;35500
Casavalle;14000
Casavalle;24762
Casavalle;0
Flor de Maronas;0
Flor de Maronas;70688
Flor de Maronas;0
Capurro y Bella Vista;0
Capurro y Bella Vista;66118
Colon Centro y Noroeste;21000
Colon Centro y Noroeste;0
Manga;3300
Manga;30980
Manga;0
Manga;0
Manga;0
Paso de las Duranas;132193
Paso de las Duranas;0
Paso de las Duranas;0
Paso de las Duranas;0
Paso de las Duranas;0
Conciliacion;19393
Conciliacion;33443
La Figurita;18000
Parque Rodo;75220
Parque Rodo;0
Piedras Blancas;17000
Piedras Blancas;0
Maronas y Parque Guarani;53918
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
Ciudad Vieja;6078
Casavalle;6000
Piedras Blancas;20300
Piedras Blancas;17500
Piedras Blancas;0
Piedras Blancas;0
Piedras Blancas;0
Tres Cruces;39000
Belvedere;39000
Aires Puros;35000
Aires Puros;20262
Mercado Modelo y Bolivar;60000
Mercado Modelo y Bolivar;23000
Buceo;47288
Aires Puros;161939
Aires Puros;44983
Aires Puros;0
Aires Puros;0
Pta. Rieles y Bella Italia;16262
Aires Puros;36000
Aires Puros;0
Barrio Sur;90700
Barrio Sur;0
Barrio Sur;0
Punta Carretas;57180
Colon Sureste y Abayuba;11480
Colon Sureste y Abayuba;19480
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;0
Manga;40000
Manga;0
Paso de las Duranas;32193
Paso de las Duranas;0
Paso de las Duranas;0
Sayago;42977
Sayago;40000
Sayago;0
Sayago;0
Larranaga;12000
Prado y Nueva Savona;237720
Prado y Nueva Savona;68220
Prado y Nueva Savona;77220
Malvin;80000
Malvin;48000
Union;14200
Union;0
Union;0
La Comercial;54118
Cerro;33118
Cerro;22000
Cerro;0
Cerro;0
Villa Espanola;70000
Villa Espanola;0
Villa Espanola;0
Villa Garcia y Manga Rur.;11000
Villa Garcia y Manga Rur.;29271
Aguada;29400
Brazo Oriental;35000
Union;62763 y33333
Union;0
Penarol y Lavalleja;62197
Penarol y Lavalleja;37197
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Nuevo Paris;6000
Nuevo Paris;28193
Nuevo Paris;0
Castro y P. Castellanos;50522 y33333
Castro y P. Castellanos;22189
Castro y P. Castellanos;0
Nuevo Paris;32000
Nuevo Paris;0
Nuevo Paris;23271
Manga y Toledo Chico;4000
Manga y Toledo Chico;47418
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Villa Espanola;56214
Villa Espanola;8000
Villa Espanola;2300
Villa Espanola;0
Villa Espanola;0
Castro y P. Castellanos;24271
Castro y P. Castellanos;21071
Pocitos;34000
Lezica y Melilla;71262
Lezica y Melilla;0
Lezica y Melilla;17262
Lezica y Melilla;0
Castro y P. Castellanos;140000
Castro y P. Castellanos;20000
Castro y P. Castellanos;28000
Castro y P. Castellanos;0
Castro y P. Castellanos;0
Punta Carretas;90000
Pta. Rieles y Bella Italia;11000
Penarol y Lavalleja;15580
Penarol y Lavalleja;32000
Penarol y Lavalleja;0
Penarol y Lavalleja;11500
Malvin Norte;28271
Pta. Rieles y Bella Italia;14000
Lezica y Melilla;20000
Lezica y Melilla;14788
Belvedere;32000
Belvedere;3693
Belvedere;0
Belvedere;0
Union;0
Union;72288
Union;0
Union;17587
Union;27000
Punta Gorda;0
Punta Gorda;90000
Nuevo Paris;49093
Nuevo Paris;0
Nuevo Paris;0
Nuevo Paris;0
Jardines del Hipodromo;14500
Villa Munoz y Retiro;107118
Villa Munoz y Retiro;69118
Villa Munoz y Retiro;0
Cordon;42220
Conciliacion;42271
Tres Ombues y Victoria;87220
Tres Ombues y Victoria;40620
Tres Ombues y Victoria;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;40197
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;19000
Punta Carretas;22371 y33333
Punta Carretas;103201
Punta Carretas;0
Punta Carretas;0
Tres Ombues y Victoria;0
Tres Ombues y Victoria;33180
Tres Ombues y Victoria;12180
Tres Ombues y Victoria;0
Tres Ombues y Victoria;0
Castro y P. Castellanos;60284
Castro y P. Castellanos;20000
Castro y P. Castellanos;0
Castro y P. Castellanos;0
Aires Puros;20000
Aires Puros;10000
Pocitos;60000
Villa Garcia y Manga Rur.;40000
Villa Garcia y Manga Rur.;15000
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Capurro y Bella Vista;12500
Capurro y Bella Vista;25000
Capurro y Bella Vista;20220
Casavalle;38674
Penarol y Lavalleja;12300
Penarol y Lavalleja;0
Las Canteras;24093
Las Canteras;0
Las Canteras;0
Maronas y Parque Guarani;15000
Maronas y Parque Guarani;15666 y66667
Colon Centro y Noroeste;28120
Colon Centro y Noroeste;41132
Colon Centro y Noroeste;1650
Colon Centro y Noroeste;0
Pque. Batlle y V. Dolores;10000
Pque. Batlle y V. Dolores;11000
Tres Cruces;62271
Tres Cruces;0
Belvedere;31000
Belvedere;12000
Capurro y Bella Vista;130610 y6667
Capurro y Bella Vista;52720
Capurro y Bella Vista;0
Capurro y Bella Vista;0
Centro;32180
Centro;32180
Union;31198
Barrio Sur;36012
Barrio Sur;62262
Penarol y Lavalleja;27000
Penarol y Lavalleja;27394
Penarol y Lavalleja;10000
Penarol y Lavalleja;25000
Penarol y Lavalleja;1615
Penarol y Lavalleja;0
Penarol y Lavalleja;22000
Buceo;65000
Buceo;65900
Buceo;32189
Buceo;22189
Buceo;0
Buceo;0
Penarol y Lavalleja;21750
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Buceo;19488
Buceo;77288
Buceo;0
Buceo;0
Pocitos;44288
Pocitos;0
Colon Centro y Noroeste;55446
Colon Centro y Noroeste;37271
Colon Centro y Noroeste;34811
Colon Centro y Noroeste;24271
Tres Cruces;52800
Tres Cruces;16271
Tres Cruces;0
Tres Cruces;0
Belvedere;74067
Belvedere;0
Ciudad Vieja;24000
Ciudad Vieja;25271
Maronas y Parque Guarani;26532
Brazo Oriental;80553 y33333
Brazo Oriental;16620
Brazo Oriental;0
Brazo Oriental;0
Brazo Oriental;0
Tres Cruces;47288
Larranaga;11800
Paso de la Arena;12540
Paso de la Arena;19000
Paso de la Arena;0
Paso de la Arena;0
Paso de la Arena;0
Paso de la Arena;0
Paso de la Arena;0
Larranaga;11900
Larranaga;186821 y3333
Larranaga;186821 y3333
Larranaga;0
Larranaga;0
Larranaga;0
Belvedere;27193
Belvedere;0
Belvedere;0
Belvedere;0
Atahualpa;54060
Atahualpa;29798
Atahualpa;41118
Atahualpa;0
Flor de Maronas;19312
Flor de Maronas;0
Flor de Maronas;25473
Flor de Maronas;0
Flor de Maronas;0
Pta. Rieles y Bella Italia;41172
Pta. Rieles y Bella Italia;9700
Pocitos;30700
La Blanqueada;37220
Jacinto Vera;38500
Jacinto Vera;11600
Malvin;139880 y6667
Malvin;102214
Malvin;0
Malvin;0
Pta. Rieles y Bella Italia;20288
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Carrasco;11500
Casavalle;0
Casavalle;37000
Casavalle;29220
Casavalle;24220
Las Acacias;16600
Union;85000
La Comercial;26220
La Comercial;11000
La Comercial;4000
Manga y Toledo Chico;22189
Manga y Toledo Chico;0
Manga y Toledo Chico;0
Union;26500
Punta Gorda;64271
Punta Gorda;57437 y66667
Punta Gorda;4000
Sayago;47000
Pta. Rieles y Bella Italia;43288
Pta. Rieles y Bella Italia;0
Cerro;0
Cerro;17600
Conciliacion;23700
Conciliacion;42288
Conciliacion;0
Manga;15000
Manga;0
Manga;19271
Manga;9000
Manga;0
Manga;0
Conciliacion;10000
Conciliacion;45000
Buceo;36000
Larranaga;86288
Villa Garcia y Manga Rur.;16000
Villa Garcia y Manga Rur.;7460
Villa Garcia y Manga Rur.;2100
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Brazo Oriental;62220
Brazo Oriental;26220
Brazo Oriental;0
Brazo Oriental;0
Brazo Oriental;0
La Paloma y Tomkinson;21180
La Paloma y Tomkinson;25180
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
La Paloma y Tomkinson;0
Parque Rodo;23454 y66667
Parque Rodo;42288
Pocitos;25288
Centro;37189
Centro;17189
Casabo y Pajas Blancas;1604
Casabo y Pajas Blancas;20600
Casabo y Pajas Blancas;0
Mercado Modelo y Bolivar;75000
Ciudad Vieja;24000
La Comercial;37197
La Comercial;85197
La Comercial;8000
La Comercial;0
La Comercial;0
La Comercial;22197
Pocitos;36271
Maronas y Parque Guarani;38720
Maronas y Parque Guarani;49500
Maronas y Parque Guarani;32220
Jardines del Hipodromo;17000
Jardines del Hipodromo;12500
Jardines del Hipodromo;12000
Malvin;72271
Cordon;22193
Cordon;10193
Malvin Norte;53918
Aires Puros;43000
Manga;0
Manga;45937 y66667
Manga;0
Manga;0
Tres Cruces;38028
Tres Cruces;31028
Reducto;60000
Reducto;23200
Union;7638 y3
La Blanqueada;42214
La Blanqueada;61214
La Blanqueada;0
La Blanqueada;0
Conciliacion;12600
Flor de Maronas;26666 y66667
Flor de Maronas;0
Penarol y Lavalleja;24189
Pocitos;117203 y6667
Pocitos;6800
Colon Centro y Noroeste;11500
Colon Centro y Noroeste;13900
Penarol y Lavalleja;20288
Penarol y Lavalleja;22081
Penarol y Lavalleja;1480
Penarol y Lavalleja;8565
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Penarol y Lavalleja;370
Lezica y Melilla;28414
Lezica y Melilla;0
Lezica y Melilla;0
Capurro y Bella Vista;98371 y33333
Capurro y Bella Vista;47288
Capurro y Bella Vista;7000
Carrasco Norte;134276 y3333
Carrasco Norte;24193
Carrasco Norte;0
Pque. Batlle y V. Dolores;17000
Punta Carretas;40500
Punta Carretas;62506
La Figurita;84214
Malvin;0
Colon Sureste y Abayuba;47118
Colon Sureste y Abayuba;63618
Cordon;47618
Brazo Oriental;53237
Brazo Oriental;92288 y33333
Brazo Oriental;0
Brazo Oriental;0
Nuevo Paris;43000
Pque. Batlle y V. Dolores;27262
Villa Espanola;67189
Villa Espanola;75750
Villa Espanola;0
Tres Ombues y Victoria;52000
Las Acacias;34000
La Paloma y Tomkinson;9040
Cordon;98220
Cordon;39720
Cordon;54720
Conciliacion;30298
Conciliacion;35000
Conciliacion;0
Conciliacion;0
Manga y Toledo Chico;47271
Manga y Toledo Chico;37271
Aires Puros;70000
Aires Puros;7000
Cordon;11500
Cordon;6500
Punta Carretas;167534 y6667
Punta Carretas;30000
Punta Carretas;30000
Union;0
Pocitos;29524
Conciliacion;47180
Conciliacion;25000
Conciliacion;0
Nuevo Paris;25193
Ituzaingo;54189
Ituzaingo;20000
Ituzaingo;0
Ituzaingo;0
Jacinto Vera;32000
Jacinto Vera;53118
Jacinto Vera;0
Centro;100000
Piedras Blancas;32262
Piedras Blancas;24262
Piedras Blancas;19002
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;120000
Casavalle;4100
Casavalle;38193
Casavalle;0
Casavalle;0
Larranaga;33600
Larranaga;7200
Cerro;32288
Cerro;58888
Cerro;0
Cerro;0
Jardines del Hipodromo;0
Jardines del Hipodromo;53271
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Brazo Oriental;17230
Brazo Oriental;16000
Carrasco;105833 y3333
Carrasco;35000
Casabo y Pajas Blancas;38288
Casabo y Pajas Blancas;36288
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Belvedere;58539
Pocitos;57271
Pocitos;57271
Pocitos;0
Pocitos;0
Nuevo Paris;45000
Nuevo Paris;17780
Nuevo Paris;24214
Nuevo Paris;32214
Buceo;40288
Buceo;88288
Buceo;0
Tres Cruces;400
Tres Cruces;20000
Tres Cruces;0
Aguada;52214
Aguada;0
Aguada;12214
Malvin;161220
Malvin;0
Malvin;0
Villa Garcia y Manga Rur.;800
Villa Garcia y Manga Rur.;0
Reducto;22000
Reducto;22300
Nuevo Paris;39271
Nuevo Paris;0
Nuevo Paris;22322
Nuevo Paris;37189
Nuevo Paris;0
Nuevo Paris;0
La Paloma y Tomkinson;38000
